lon	lat	depth
-124.284959	43.702964	-26.628066
-124.278757	43.702966	-26.793789
-124.272554	43.702967	-26.965275
-124.266351	43.702968	-27.127722
-124.260149	43.702969	-27.290181
-124.253946	43.702969	-27.457159
-124.477257	43.707243	-22.475122
-124.471054	43.707255	-22.600557
-124.464851	43.707267	-22.730179
-124.458648	43.707278	-22.859061
-124.452445	43.707290	-22.987480
-124.446242	43.707300	-23.115929
-124.440039	43.707311	-23.248318
-124.433836	43.707321	-23.377290
-124.427633	43.707331	-23.506283
-124.421430	43.707340	-23.634655
-124.415227	43.707349	-23.764004
-124.409024	43.707358	-23.893366
-124.402821	43.707367	-24.022743
-124.396618	43.707375	-24.145436
-124.390415	43.707383	-24.271231
-124.384212	43.707390	-24.397047
-124.378008	43.707397	-24.519992
-124.371805	43.707404	-24.640555
-124.365602	43.707410	-24.763782
-124.359399	43.707417	-24.887224
-124.353196	43.707422	-25.011203
-124.346993	43.707428	-25.135199
-124.340790	43.707433	-25.264697
-124.334587	43.707438	-25.401254
-124.328384	43.707442	-25.537821
-124.322181	43.707446	-25.674404
-124.315978	43.707450	-25.824244
-124.309774	43.707453	-25.976743
-124.303571	43.707456	-26.129267
-124.297368	43.707459	-26.287359
-124.291165	43.707461	-26.449617
-124.284962	43.707464	-26.611903
-124.278759	43.707465	-26.776241
-124.272556	43.707467	-26.946841
-124.266353	43.707468	-27.108351
-124.260150	43.707468	-27.269874
-124.253946	43.707469	-27.436439
-124.502088	43.711690	-21.997207
-124.495885	43.711704	-22.117840
-124.489681	43.711717	-22.240959
-124.483478	43.711730	-22.364091
-124.477275	43.711742	-22.489076
-124.471071	43.711755	-22.614307
-124.464868	43.711766	-22.743869
-124.458664	43.711778	-22.872698
-124.452461	43.711789	-23.001068
-124.446257	43.711800	-23.129468
-124.440054	43.711810	-23.261981
-124.433850	43.711821	-23.391063
-124.427646	43.711830	-23.520165
-124.421443	43.711840	-23.648631
-124.415239	43.711849	-23.777819
-124.409036	43.711858	-23.907018
-124.402832	43.711866	-24.036233
-124.396629	43.711874	-24.158490
-124.390425	43.711882	-24.283587
-124.384222	43.711890	-24.408705
-124.378018	43.711897	-24.530701
-124.371815	43.711904	-24.650108
-124.365611	43.711910	-24.771556
-124.359407	43.711916	-24.893102
-124.353204	43.711922	-25.014893
-124.347000	43.711927	-25.136700
-124.340797	43.711932	-25.264172
-124.334593	43.711937	-25.398611
-124.328390	43.711942	-25.533061
-124.322186	43.711946	-25.667526
-124.315983	43.711949	-25.815681
-124.309779	43.711953	-25.966573
-124.303575	43.711956	-26.117491
-124.297372	43.711959	-26.274294
-124.291168	43.711961	-26.435003
-124.284965	43.711963	-26.595740
-124.278761	43.711965	-26.758692
-124.272557	43.711966	-26.928407
-124.266354	43.711967	-27.088981
-124.260150	43.711968	-27.249567
-124.253947	43.711968	-27.415718
-124.502108	43.716190	-22.012052
-124.495904	43.716204	-22.132363
-124.489700	43.716217	-22.255297
-124.483496	43.716230	-22.378246
-124.477292	43.716242	-22.503029
-124.471088	43.716254	-22.628055
-124.464884	43.716266	-22.757558
-124.458680	43.716278	-22.886334
-124.452476	43.716289	-23.014655
-124.446272	43.716300	-23.143006
-124.440068	43.716310	-23.275642
-124.433864	43.716320	-23.404834
-124.427660	43.716330	-23.534045
-124.421456	43.716339	-23.662607
-124.415252	43.716349	-23.791632
-124.409048	43.716357	-23.920670
-124.402844	43.716366	-24.049722
-124.396640	43.716374	-24.171543
-124.390436	43.716382	-24.295943
-124.384232	43.716389	-24.420363
-124.378028	43.716396	-24.541410
-124.371824	43.716403	-24.659661
-124.365620	43.716410	-24.779329
-124.359416	43.716416	-24.898980
-124.353212	43.716421	-25.018583
-124.347008	43.716427	-25.138202
-124.340804	43.716432	-25.263648
-124.334600	43.716437	-25.395970
-124.328396	43.716441	-25.528303
-124.322192	43.716445	-25.660651
-124.315988	43.716449	-25.807119
-124.309783	43.716452	-25.956406
-124.303579	43.716455	-26.105717
-124.297375	43.716458	-26.261232
-124.291171	43.716461	-26.420392
-124.284967	43.716463	-26.579580
-124.278763	43.716464	-26.741146
-124.272559	43.716466	-26.909976
-124.266355	43.716467	-27.069614
-124.260151	43.716468	-27.229264
-124.253947	43.716468	-27.395001
-124.502127	43.720690	-22.026897
-124.495922	43.720703	-22.146886
-124.489718	43.720716	-22.269636
-124.483513	43.720729	-22.392400
-124.477309	43.720742	-22.516981
-124.471105	43.720754	-22.641803
-124.464900	43.720766	-22.771246
-124.458696	43.720777	-22.899969
-124.452491	43.720788	-23.028241
-124.446287	43.720799	-23.156543
-124.440082	43.720810	-23.289304
-124.433878	43.720820	-23.418604
-124.427673	43.720830	-23.547926
-124.421469	43.720839	-23.676582
-124.415264	43.720848	-23.805446
-124.409060	43.720857	-23.934321
-124.402855	43.720865	-24.063211
-124.396651	43.720874	-24.184596
-124.390447	43.720881	-24.308298
-124.384242	43.720889	-24.432020
-124.378038	43.720896	-24.552119
-124.371833	43.720903	-24.669214
-124.365629	43.720909	-24.787102
-124.359424	43.720915	-24.904857
-124.353220	43.720921	-25.022273
-124.347015	43.720926	-25.139705
-124.340811	43.720932	-25.263124
-124.334606	43.720936	-25.393330
-124.328402	43.720941	-25.523545
-124.322197	43.720945	-25.653776
-124.315992	43.720949	-25.798559
-124.309788	43.720952	-25.946239
-124.303583	43.720955	-26.093944
-124.297379	43.720958	-26.248170
-124.291174	43.720960	-26.405782
-124.284970	43.720962	-26.563420
-124.278765	43.720964	-26.723601
-124.272561	43.720965	-26.891546
-124.266356	43.720966	-27.050247
-124.260152	43.720967	-27.208961
-124.253947	43.720968	-27.374285
-124.502146	43.725189	-22.045322
-124.495941	43.725203	-22.164900
-124.489736	43.725216	-22.287301
-124.483531	43.725229	-22.409715
-124.477326	43.725241	-22.533918
-124.471121	43.725253	-22.658359
-124.464916	43.725265	-22.787436
-124.458711	43.725277	-22.915795
-124.452507	43.725288	-23.043706
-124.446302	43.725299	-23.171646
-124.440097	43.725309	-23.303961
-124.433892	43.725319	-23.432816
-124.427687	43.725329	-23.561690
-124.421482	43.725339	-23.689889
-124.415277	43.725348	-23.817969
-124.409072	43.725357	-23.946060
-124.402867	43.725365	-24.074166
-124.396662	43.725373	-24.194515
-124.390457	43.725381	-24.317258
-124.384252	43.725388	-24.440020
-124.378047	43.725395	-24.558922
-124.371842	43.725402	-24.674624
-124.365637	43.725409	-24.791369
-124.359432	43.725415	-24.907862
-124.353227	43.725421	-25.023714
-124.347022	43.725426	-25.139581
-124.340817	43.725431	-25.260637
-124.334612	43.725436	-25.388345
-124.328407	43.725440	-25.516063
-124.322202	43.725444	-25.643795
-124.315997	43.725448	-25.785796
-124.309793	43.725452	-25.930767
-124.303588	43.725455	-26.075761
-124.297383	43.725457	-26.227607
-124.291178	43.725460	-26.383931
-124.284973	43.725462	-26.540282
-124.278768	43.725464	-26.699355
-124.272563	43.725465	-26.866743
-124.266358	43.725466	-27.024998
-124.260153	43.725467	-27.183266
-124.253948	43.725467	-27.348738
-124.247743	43.725467	-27.514288
-124.241538	43.725467	-27.660604
-124.235333	43.725466	-27.809837
-124.229128	43.725465	-27.960116
-124.222923	43.725464	-28.110426
-124.216718	43.725462	-28.244770
-124.210513	43.725460	-28.380140
-124.204308	43.725458	-28.515542
-124.198103	43.725455	-28.651365
-124.191898	43.725452	-28.780428
-124.185693	43.725449	-28.909513
-124.179488	43.725445	-29.038613
-124.502165	43.729689	-22.063658
-124.495959	43.729702	-22.182765
-124.489754	43.729715	-22.304753
-124.483549	43.729728	-22.426756
-124.477343	43.729741	-22.550513
-124.471138	43.729753	-22.674502
-124.464933	43.729765	-22.803142
-124.458727	43.729776	-22.931066
-124.452522	43.729787	-23.058542
-124.446316	43.729798	-23.186047
-124.440111	43.729809	-23.317849
-124.433906	43.729819	-23.446197
-124.427700	43.729829	-23.574565
-124.421495	43.729838	-23.702247
-124.415289	43.729847	-23.829507
-124.409084	43.729856	-23.956779
-124.402879	43.729865	-24.084065
-124.396673	43.729873	-24.203361
-124.390468	43.729880	-24.325127
-124.384262	43.729888	-24.446913
-124.378057	43.729895	-24.564611
-124.371852	43.729902	-24.678922
-124.365646	43.729908	-24.794525
-124.359441	43.729914	-24.909754
-124.353235	43.729920	-25.024034
-124.347030	43.729926	-25.138329
-124.340824	43.729931	-25.257012
-124.334619	43.729935	-25.382186
-124.328413	43.729940	-25.507369
-124.322208	43.729944	-25.632566
-124.316002	43.729948	-25.771733
-124.309797	43.729951	-25.913938
-124.303592	43.729954	-26.056166
-124.297386	43.729957	-26.205581
-124.291181	43.729959	-26.360577
-124.284975	43.729961	-26.515599
-124.278770	43.729963	-26.673534
-124.272564	43.729965	-26.840366
-124.266359	43.729966	-26.998178
-124.260153	43.729966	-27.156003
-124.253948	43.729967	-27.321671
-124.247742	43.729967	-27.487422
-124.241537	43.729966	-27.633430
-124.235331	43.729966	-27.782692
-124.229126	43.729965	-27.933118
-124.222921	43.729964	-28.083577
-124.216715	43.729962	-28.218352
-124.210510	43.729960	-28.354275
-124.204304	43.729958	-28.490229
-124.198099	43.729955	-28.626627
-124.191893	43.729952	-28.756682
-124.185688	43.729949	-28.886759
-124.179482	43.729945	-29.016850
-124.502184	43.734188	-22.081994
-124.495978	43.734202	-22.200628
-124.489772	43.734215	-22.322205
-124.483566	43.734228	-22.443796
-124.477361	43.734240	-22.567106
-124.471155	43.734252	-22.690645
-124.464949	43.734264	-22.818847
-124.458743	43.734276	-22.946335
-124.452537	43.734287	-23.073377
-124.446331	43.734298	-23.200447
-124.440126	43.734308	-23.331736
-124.433920	43.734318	-23.459577
-124.427714	43.734328	-23.587438
-124.421508	43.734338	-23.714605
-124.415302	43.734347	-23.841045
-124.409096	43.734356	-23.967498
-124.402890	43.734364	-24.093965
-124.396684	43.734372	-24.212205
-124.390478	43.734380	-24.332996
-124.384273	43.734388	-24.453806
-124.378067	43.734395	-24.570301
-124.371861	43.734401	-24.683219
-124.365655	43.734408	-24.797681
-124.359449	43.734414	-24.911646
-124.353243	43.734420	-25.024355
-124.347037	43.734425	-25.137078
-124.340831	43.734430	-25.253388
-124.334625	43.734435	-25.376027
-124.328419	43.734439	-25.498676
-124.322213	43.734444	-25.621339
-124.316007	43.734447	-25.757671
-124.309802	43.734451	-25.897110
-124.303596	43.734454	-26.036572
-124.297390	43.734457	-26.183558
-124.291184	43.734459	-26.337224
-124.284978	43.734461	-26.490917
-124.278772	43.734463	-26.647714
-124.272566	43.734464	-26.813991
-124.266360	43.734465	-26.971360
-124.260154	43.734466	-27.128741
-124.253948	43.734466	-27.294605
-124.247742	43.734466	-27.460559
-124.241536	43.734466	-27.606258
-124.235330	43.734465	-27.755548
-124.229124	43.734464	-27.906122
-124.222919	43.734463	-28.056729
-124.216713	43.734462	-28.191935
-124.210507	43.734460	-28.328410
-124.204301	43.734457	-28.464918
-124.198095	43.734455	-28.601891
-124.191889	43.734452	-28.732937
-124.185683	43.734448	-28.864006
-124.179477	43.734445	-28.995089
-124.173271	43.734441	-29.128245
-124.167065	43.734436	-29.263169
-124.160859	43.734432	-29.398118
-124.154653	43.734427	-29.533663
-124.502203	43.738688	-22.100328
-124.495997	43.738701	-22.218490
-124.489790	43.738714	-22.339655
-124.483584	43.738727	-22.460834
-124.477378	43.738740	-22.583698
-124.471172	43.738752	-22.706785
-124.464965	43.738764	-22.834551
-124.458759	43.738775	-22.961604
-124.452553	43.738787	-23.088211
-124.446346	43.738797	-23.214846
-124.440140	43.738808	-23.345622
-124.433934	43.738818	-23.472957
-124.427727	43.738828	-23.600311
-124.421521	43.738837	-23.726961
-124.415315	43.738846	-23.852583
-124.409108	43.738855	-23.978216
-124.402902	43.738864	-24.103863
-124.396695	43.738872	-24.221050
-124.390489	43.738880	-24.340865
-124.384283	43.738887	-24.460699
-124.378076	43.738894	-24.575990
-124.371870	43.738901	-24.687517
-124.365664	43.738907	-24.800837
-124.359457	43.738914	-24.913539
-124.353251	43.738919	-25.024676
-124.347044	43.738925	-25.135827
-124.340838	43.738930	-25.249765
-124.334632	43.738935	-25.369870
-124.328425	43.738939	-25.489985
-124.322219	43.738943	-25.610113
-124.316012	43.738947	-25.743612
-124.309806	43.738950	-25.880285
-124.303600	43.738953	-26.016980
-124.297393	43.738956	-26.161536
-124.291187	43.738959	-26.313874
-124.284981	43.738961	-26.466238
-124.278774	43.738962	-26.621896
-124.272568	43.738964	-26.787619
-124.266361	43.738965	-26.944545
-124.260155	43.738966	-27.101483
-124.253948	43.738966	-27.267543
-124.247742	43.738966	-27.433698
-124.241536	43.738966	-27.579089
-124.235329	43.738965	-27.728407
-124.229123	43.738964	-27.879129
-124.222916	43.738963	-28.029884
-124.216710	43.738961	-28.165521
-124.210504	43.738959	-28.302549
-124.204297	43.738957	-28.439609
-124.198091	43.738954	-28.577158
-124.191884	43.738951	-28.709195
-124.185678	43.738948	-28.841255
-124.179472	43.738944	-28.973330
-124.173265	43.738940	-29.107546
-124.167059	43.738936	-29.243923
-124.160852	43.738931	-29.380326
-124.154646	43.738926	-29.517330
-124.148440	43.738921	-29.654554
-124.142233	43.738915	-29.795078
-124.136027	43.738909	-29.935026
-124.129821	43.738903	-30.074377
-124.123614	43.738896	-30.213762
-124.117408	43.738889	-30.356496
-124.502222	43.743187	-22.120929
-124.496015	43.743201	-22.238472
-124.489809	43.743214	-22.358969
-124.483602	43.743227	-22.479480
-124.477395	43.743239	-22.601639
-124.471188	43.743252	-22.724018
-124.464981	43.743263	-22.851016
-124.458775	43.743275	-22.977303
-124.452568	43.743286	-23.103144
-124.446361	43.743297	-23.229014
-124.440154	43.743307	-23.359167
-124.433948	43.743318	-23.485888
-124.427741	43.743327	-23.612628
-124.421534	43.743337	-23.738656
-124.415327	43.743346	-23.863392
-124.409120	43.743355	-23.988141
-124.402913	43.743363	-24.112903
-124.396707	43.743371	-24.228976
-124.390500	43.743379	-24.347767
-124.384293	43.743387	-24.466578
-124.378086	43.743394	-24.580624
-124.371879	43.743401	-24.690721
-124.365672	43.743407	-24.802896
-124.359466	43.743413	-24.914332
-124.353259	43.743419	-25.023899
-124.347052	43.743424	-25.133479
-124.340845	43.743430	-25.245620
-124.334638	43.743434	-25.363765
-124.328431	43.743439	-25.481918
-124.322224	43.743443	-25.600085
-124.316017	43.743447	-25.730922
-124.309811	43.743450	-25.864999
-124.303604	43.743453	-25.999099
-124.297397	43.743456	-26.141396
-124.291190	43.743458	-26.291233
-124.284983	43.743460	-26.441096
-124.278776	43.743462	-26.594445
-124.272569	43.743463	-26.758447
-124.266363	43.743464	-26.913588
-124.260156	43.743465	-27.068743
-124.253949	43.743466	-27.233663
-124.247742	43.743466	-27.398686
-124.241535	43.743465	-27.543654
-124.235328	43.743465	-27.692886
-124.229121	43.743464	-27.843644
-124.222914	43.743462	-27.994434
-124.216708	43.743461	-28.130750
-124.210501	43.743459	-28.268579
-124.204294	43.743456	-28.406440
-124.198087	43.743454	-28.544810
-124.191880	43.743451	-28.678842
-124.185673	43.743448	-28.812898
-124.179466	43.743444	-28.946968
-124.173259	43.743440	-29.083238
-124.167053	43.743436	-29.221598
-124.160846	43.743431	-29.359982
-124.154639	43.743426	-29.498967
-124.148432	43.743420	-29.638170
-124.142225	43.743415	-29.780358
-124.136018	43.743409	-29.921938
-124.129811	43.743402	-30.062887
-124.123605	43.743396	-30.203870
-124.117398	43.743389	-30.347907
-124.502241	43.747687	-22.141276
-124.496034	43.747700	-22.258080
-124.489827	43.747714	-22.377789
-124.483620	43.747726	-22.497512
-124.477412	43.747739	-22.618834
-124.471205	43.747751	-22.740370
-124.464998	43.747763	-22.866467
-124.458791	43.747775	-22.991848
-124.452583	43.747786	-23.116781
-124.446376	43.747797	-23.241742
-124.440169	43.747807	-23.371137
-124.433961	43.747817	-23.497118
-124.427754	43.747827	-23.623120
-124.421547	43.747836	-23.748405
-124.415340	43.747846	-23.872203
-124.409132	43.747854	-23.996012
-124.402925	43.747863	-24.119835
-124.396718	43.747871	-24.234790
-124.390510	43.747879	-24.352564
-124.384303	43.747886	-24.470357
-124.378096	43.747893	-24.583210
-124.371888	43.747900	-24.691968
-124.365681	43.747907	-24.803085
-124.359474	43.747913	-24.913357
-124.353266	43.747919	-25.021485
-124.347059	43.747924	-25.129626
-124.340852	43.747929	-25.240101
-124.334644	43.747934	-25.356399
-124.328437	43.747938	-25.472705
-124.322230	43.747942	-25.589024
-124.316022	43.747946	-25.717284
-124.309815	43.747950	-25.848841
-124.303608	43.747953	-25.980420
-124.297400	43.747955	-26.120531
-124.291193	43.747958	-26.267938
-124.284986	43.747960	-26.415370
-124.278778	43.747962	-26.566491
-124.272571	43.747963	-26.728882
-124.266364	43.747964	-26.882351
-124.260156	43.747965	-27.035833
-124.253949	43.747965	-27.199770
-124.247742	43.747965	-27.363815
-124.241534	43.747965	-27.508517
-124.235327	43.747964	-27.657828
-124.229120	43.747963	-27.808789
-124.222912	43.747962	-27.959782
-124.216705	43.747960	-28.096944
-124.210498	43.747958	-28.235741
-124.204290	43.747956	-28.374569
-124.198083	43.747953	-28.513911
-124.191876	43.747950	-28.650034
-124.185668	43.747947	-28.786181
-124.179461	43.747943	-28.922343
-124.173254	43.747939	-29.060680
-124.167046	43.747935	-29.201035
-124.160839	43.747930	-29.341415
-124.154632	43.747925	-29.482338
-124.148424	43.747920	-29.623459
-124.142217	43.747914	-29.767250
-124.136010	43.747908	-29.910373
-124.129802	43.747902	-30.052803
-124.123595	43.747895	-30.195265
-124.117388	43.747888	-30.340482
-124.502260	43.752186	-22.161623
-124.496053	43.752200	-22.277689
-124.489845	43.752213	-22.396610
-124.483637	43.752226	-22.515544
-124.477430	43.752239	-22.636030
-124.471222	43.752251	-22.756722
-124.465014	43.752263	-22.881918
-124.458806	43.752274	-23.006394
-124.452599	43.752285	-23.130418
-124.446391	43.752296	-23.254470
-124.440183	43.752307	-23.383106
-124.433975	43.752317	-23.508349
-124.427768	43.752327	-23.633612
-124.421560	43.752336	-23.758154
-124.415352	43.752345	-23.881013
-124.409144	43.752354	-24.003882
-124.402937	43.752363	-24.126766
-124.396729	43.752371	-24.240603
-124.390521	43.752378	-24.357360
-124.384313	43.752386	-24.474136
-124.378105	43.752393	-24.585795
-124.371898	43.752400	-24.693214
-124.365690	43.752406	-24.803275
-124.359482	43.752412	-24.912381
-124.353274	43.752418	-25.019070
-124.347067	43.752424	-25.125772
-124.340859	43.752429	-25.234582
-124.334651	43.752433	-25.349032
-124.328443	43.752438	-25.463491
-124.322235	43.752442	-25.577963
-124.316028	43.752446	-25.703645
-124.309820	43.752449	-25.832683
-124.303612	43.752452	-25.961742
-124.297404	43.752455	-26.099665
-124.291196	43.752457	-26.244642
-124.284988	43.752459	-26.389644
-124.278781	43.752461	-26.538536
-124.272573	43.752463	-26.699317
-124.266365	43.752464	-26.851114
-124.260157	43.752464	-27.002923
-124.253949	43.752465	-27.165877
-124.247742	43.752465	-27.328945
-124.241534	43.752465	-27.473379
-124.235326	43.752464	-27.622770
-124.229118	43.752463	-27.773933
-124.222910	43.752462	-27.925129
-124.216702	43.752460	-28.063138
-124.210495	43.752458	-28.202902
-124.204287	43.752456	-28.342699
-124.198079	43.752453	-28.483013
-124.191871	43.752450	-28.621227
-124.185663	43.752447	-28.759464
-124.179456	43.752443	-28.897717
-124.173248	43.752439	-29.038122
-124.167040	43.752435	-29.180473
-124.160832	43.752430	-29.322849
-124.154624	43.752425	-29.465709
-124.148417	43.752420	-29.608748
-124.142209	43.752414	-29.754143
-124.136001	43.752408	-29.898808
-124.129793	43.752402	-30.042718
-124.123585	43.752395	-30.186661
-124.117378	43.752388	-30.333057
-124.502279	43.756686	-22.181968
-124.496071	43.756700	-22.297295
-124.489863	43.756713	-22.415428
-124.483655	43.756726	-22.533574
-124.477447	43.756738	-22.653223
-124.471239	43.756750	-22.773073
-124.465030	43.756762	-22.897368
-124.458822	43.756774	-23.020938
-124.452614	43.756785	-23.144053
-124.446406	43.756796	-23.267197
-124.440198	43.756806	-23.395074
-124.433989	43.756816	-23.519579
-124.427781	43.756826	-23.644102
-124.421573	43.756836	-23.767903
-124.415365	43.756845	-23.889822
-124.409156	43.756854	-24.011753
-124.402948	43.756862	-24.133697
-124.396740	43.756870	-24.246416
-124.390532	43.756878	-24.362157
-124.384323	43.756886	-24.477916
-124.378115	43.756893	-24.588382
-124.371907	43.756899	-24.694460
-124.365699	43.756906	-24.803465
-124.359490	43.756912	-24.911407
-124.353282	43.756918	-25.016657
-124.347074	43.756923	-25.121921
-124.340866	43.756928	-25.229064
-124.334657	43.756933	-25.341668
-124.328449	43.756938	-25.454280
-124.322241	43.756942	-25.566904
-124.316033	43.756945	-25.690009
-124.309824	43.756949	-25.816527
-124.303616	43.756952	-25.943066
-124.297408	43.756955	-26.078804
-124.291199	43.756957	-26.221350
-124.284991	43.756959	-26.363921
-124.278783	43.756961	-26.510585
-124.272575	43.756962	-26.669756
-124.266366	43.756963	-26.819881
-124.260158	43.756964	-26.970018
-124.253950	43.756964	-27.131987
-124.247741	43.756964	-27.294078
-124.241533	43.756964	-27.438246
-124.235325	43.756964	-27.587716
-124.229117	43.756963	-27.739082
-124.222908	43.756961	-27.890481
-124.216700	43.756960	-28.029336
-124.210492	43.756958	-28.170068
-124.204283	43.756955	-28.310832
-124.198075	43.756953	-28.452117
-124.191867	43.756950	-28.592422
-124.185659	43.756946	-28.732750
-124.179450	43.756943	-28.873093
-124.173242	43.756939	-29.015567
-124.167034	43.756934	-29.159913
-124.160825	43.756930	-29.304284
-124.154617	43.756925	-29.449083
-124.148409	43.756919	-29.594039
-124.142201	43.756914	-29.741036
-124.135992	43.756908	-29.887244
-124.129784	43.756901	-30.032634
-124.123576	43.756895	-30.178058
-124.117368	43.756887	-30.325633
-124.502299	43.761186	-22.202882
-124.496090	43.761199	-22.317348
-124.489881	43.761212	-22.434587
-124.483673	43.761225	-22.551840
-124.477464	43.761238	-22.670547
-124.471255	43.761250	-22.789448
-124.465047	43.761262	-22.912777
-124.458838	43.761273	-23.035377
-124.452629	43.761284	-23.157519
-124.446421	43.761295	-23.279690
-124.440212	43.761306	-23.406716
-124.434003	43.761316	-23.530389
-124.427795	43.761326	-23.654082
-124.421586	43.761335	-23.777048
-124.415377	43.761344	-23.897956
-124.409168	43.761353	-24.018875
-124.402960	43.761362	-24.139807
-124.396751	43.761370	-24.251335
-124.390542	43.761378	-24.365879
-124.384334	43.761385	-24.480441
-124.378125	43.761392	-24.589533
-124.371916	43.761399	-24.694092
-124.365707	43.761406	-24.801758
-124.359499	43.761412	-24.908251
-124.353290	43.761417	-25.011780
-124.347081	43.761423	-25.115320
-124.340872	43.761428	-25.220842
-124.334664	43.761433	-25.331643
-124.328455	43.761437	-25.442452
-124.322246	43.761441	-25.553274
-124.316038	43.761445	-25.673545
-124.309829	43.761448	-25.797287
-124.303620	43.761452	-25.921049
-124.297411	43.761454	-26.054344
-124.291203	43.761457	-26.194000
-124.284994	43.761459	-26.333681
-124.278785	43.761460	-26.477657
-124.272576	43.761462	-26.634759
-124.266367	43.761463	-26.782894
-124.260159	43.761464	-26.931043
-124.253950	43.761464	-27.091713
-124.247741	43.761464	-27.252511
-124.241532	43.761464	-27.396888
-124.235324	43.761463	-27.546913
-124.229115	43.761462	-27.698957
-124.222906	43.761461	-27.851035
-124.216697	43.761459	-27.991988
-124.210489	43.761457	-28.134940
-124.204280	43.761455	-28.277925
-124.198071	43.761452	-28.421434
-124.191862	43.761449	-28.563892
-124.185654	43.761446	-28.706374
-124.179445	43.761442	-28.848871
-124.173236	43.761438	-28.993475
-124.167027	43.761434	-29.139472
-124.160819	43.761429	-29.285494
-124.154610	43.761424	-29.431886
-124.148401	43.761419	-29.578416
-124.142193	43.761413	-29.726910
-124.135984	43.761407	-29.874556
-124.129775	43.761401	-30.021320
-124.123566	43.761394	-30.168118
-124.117358	43.761387	-30.316888
-124.502318	43.765685	-22.223581
-124.496109	43.765699	-22.337115
-124.489899	43.765712	-22.453389
-124.483690	43.765725	-22.569677
-124.477481	43.765737	-22.687362
-124.471272	43.765750	-22.805235
-124.465063	43.765761	-22.927517
-124.458854	43.765773	-23.049062
-124.452645	43.765784	-23.170144
-124.446436	43.765795	-23.291253
-124.440226	43.765805	-23.417342
-124.434017	43.765816	-23.540102
-124.427808	43.765825	-23.662880
-124.421599	43.765835	-23.784932
-124.415390	43.765844	-23.904794
-124.409181	43.765853	-24.024667
-124.402971	43.765861	-24.144553
-124.396762	43.765869	-24.254901
-124.390553	43.765877	-24.368270
-124.384344	43.765885	-24.481656
-124.378135	43.765892	-24.589442
-124.371925	43.765899	-24.692586
-124.365716	43.765905	-24.799018
-124.359507	43.765911	-24.904189
-124.353298	43.765917	-25.006175
-124.347089	43.765922	-25.108173
-124.340879	43.765928	-25.212253
-124.334670	43.765932	-25.321461
-124.328461	43.765937	-25.430676
-124.322252	43.765941	-25.539904
-124.316043	43.765945	-25.657541
-124.309833	43.765948	-25.778702
-124.303624	43.765951	-25.899883
-124.297415	43.765954	-26.030913
-124.291206	43.765956	-26.167840
-124.284996	43.765958	-26.304791
-124.278787	43.765960	-26.446231
-124.272578	43.765961	-26.601392
-124.266369	43.765963	-26.747668
-124.260160	43.765963	-26.893956
-124.253950	43.765964	-27.053423
-124.247741	43.765964	-27.213024
-124.241532	43.765963	-27.357706
-124.235323	43.765963	-27.508347
-124.229113	43.765962	-27.661117
-124.222904	43.765960	-27.813921
-124.216695	43.765959	-27.957004
-124.210486	43.765957	-28.102189
-124.204276	43.765955	-28.247407
-124.198067	43.765952	-28.393139
-124.191858	43.765949	-28.537706
-124.185649	43.765946	-28.682297
-124.179440	43.765942	-28.826904
-124.173230	43.765938	-28.973544
-124.167021	43.765934	-29.121097
-124.160812	43.765929	-29.268675
-124.154603	43.765924	-29.416541
-124.148394	43.765919	-29.564514
-124.142184	43.765913	-29.714378
-124.135975	43.765907	-29.863324
-124.129766	43.765900	-30.011319
-124.123557	43.765894	-30.159349
-124.117348	43.765887	-30.309173
-124.502337	43.770185	-22.244153
-124.496127	43.770198	-22.356712
-124.489918	43.770212	-22.471979
-124.483708	43.770224	-22.587259
-124.477498	43.770237	-22.703875
-124.471289	43.770249	-22.820670
-124.465079	43.770261	-22.941858
-124.458870	43.770272	-23.062296
-124.452660	43.770284	-23.182265
-124.446450	43.770295	-23.302262
-124.440241	43.770305	-23.427363
-124.434031	43.770315	-23.549158
-124.427822	43.770325	-23.670972
-124.421612	43.770335	-23.792064
-124.415402	43.770344	-23.910859
-124.409193	43.770352	-24.029665
-124.402983	43.770361	-24.148485
-124.396773	43.770369	-24.257660
-124.390564	43.770377	-24.369865
-124.384354	43.770384	-24.482088
-124.378144	43.770392	-24.588607
-124.371935	43.770398	-24.690400
-124.365725	43.770405	-24.795661
-124.359515	43.770411	-24.899586
-124.353306	43.770417	-25.000136
-124.347096	43.770422	-25.100698
-124.340886	43.770427	-25.203444
-124.334677	43.770432	-25.311184
-124.328467	43.770436	-25.418932
-124.322257	43.770440	-25.526691
-124.316048	43.770444	-25.641811
-124.309838	43.770448	-25.760508
-124.303628	43.770451	-25.879225
-124.297418	43.770454	-26.008096
-124.291209	43.770456	-26.142389
-124.284999	43.770458	-26.276707
-124.278789	43.770460	-26.415703
-124.272580	43.770461	-26.568999
-124.266370	43.770462	-26.713492
-124.260160	43.770463	-26.857997
-124.253951	43.770463	-27.016318
-124.247741	43.770463	-27.174779
-124.241531	43.770463	-27.319825
-124.235321	43.770462	-27.471116
-124.229112	43.770461	-27.624641
-124.222902	43.770460	-27.778199
-124.216692	43.770458	-27.923430
-124.210483	43.770457	-28.070856
-124.204273	43.770454	-28.218316
-124.198063	43.770452	-28.366271
-124.191854	43.770449	-28.512921
-124.185644	43.770445	-28.659594
-124.179434	43.770442	-28.806283
